Column Name,Max,Min,nonzero_min_values,Zero Count,Null Count,Mean,Median,Non-zero Mean,Non-zero Median
360X1305,13.08,10.03,10.03,0,0,12.0342625,12.91,12.0342625,12.91
360X1313,179.1,171.7,171.7,0,0,175.833,175.8,175.833,175.8
360X1321,24.02,22.31,22.31,0,0,23.46905,23.58,23.46905,23.58
360X1329,179.1,172.1,172.1,0,0,176.082625,176.3,176.082625,176.3
360X1337,23.16,21.45,21.45,0,0,22.6785125,22.79,22.6785125,22.79
360X1356,0,-99.2,-99.2,58,0,-56.18275,-60.1,-60.57439353,-60.2
360X1364,12.61,0.11,0.11,0,0,7.1776375,7.63,7.1776375,7.63
360X1383,150,149.6,149.6,0,0,149.8235,149.8,149.8235,149.8
360X1391,50.1,49.7,49.7,0,0,49.860875,49.9,49.860875,49.9
400X4,19508,7692,7692,0,0,14358.74625,13899.5,14358.74625,13899.5
400X5,76862,62304,62304,0,5,67443.35346,67163,67443.35346,67163
400X7,2.01707E+13,2.01706E+13,2.01706E+13,0,3,2.01707E+13,2.01707E+13,2.01707E+13,2.01707E+13
400X12,31.4,29.6,29.6,0,0,30.374625,30.4,30.374625,30.4
400X13,30.8,29.8,29.8,0,0,30.33925,30.4,30.33925,30.4
400X14,32.1,30.5,30.5,0,0,31.2955,31.4,31.2955,31.4
400X15,30.6,29.3,29.3,0,0,29.9485,29.9,29.9485,29.9
400X16,31.8,29.7,29.7,0,0,30.358875,30.4,30.358875,30.4
400X19,90.4,88.7,88.7,0,0,89.99075,90,89.99075,90
400X20,90.4,89,89,0,0,89.964375,90,89.964375,90
400X21,90.7,89.6,89.6,0,0,90.094625,90.1,90.094625,90.1
400X22,90.1,88.6,88.6,0,0,89.911,90,89.911,90
400X23,90.3,88.7,88.7,0,0,89.990125,90,89.990125,90
400X25,2.01707E+13,2.01706E+13,2.01706E+13,0,8,2.01707E+13,2.01707E+13,2.01707E+13,2.01707E+13
400X27,2.01707E+13,2.01706E+13,2.01706E+13,0,5,2.01707E+13,2.01707E+13,2.01707E+13,2.01707E+13
400X29,7,0,7,3,0,6.97375,7,7,7
400X30,10880,434,434,0,0,5159.99125,4560,5159.99125,4560
400X31,16566,1976,1976,0,0,5240.62625,4579.5,5240.62625,4579.5
400X32,18786,3889,3889,0,0,10527.15875,9320.5,10527.15875,9320.5
400X33,19508,1976,1976,0,0,9072.21375,7980,9072.21375,7980
400X34,113,111,111,0,0,111.83,112,111.83,112
400X35,112,111,111,0,0,111.75875,112,111.75875,112
400X36,113,111,111,0,0,112.22625,112,112.22625,112
400X37,112,110,110,0,0,111.35875,111,111.35875,111
400X38,113,111,111,0,0,111.83375,112,111.83375,112
400X56,2,1,1,0,5,1.471698113,1,1.471698113,1
400X57,100,1,1,0,5,54.32830189,61,54.32830189,61
400X58,1167,0,1,9,5,136.1396226,97,137.6984733,98
400X59,76863,62305,62305,0,4,67439.10427,67161.5,67439.10427,67161.5
400X60,2.01707E+13,2.01706E+13,2.01706E+13,0,5,2.01707E+13,2.01707E+13,2.01707E+13,2.01707E+13
400X61,2.01707E+13,2.01706E+13,2.01706E+13,0,5,2.01707E+13,2.01707E+13,2.01707E+13,2.01707E+13
400X63,76863,62305,62305,0,5,67439.39748,67159,67439.39748,67159
400X64,2.01707E+13,2.01706E+13,2.01706E+13,0,5,2.01707E+13,2.01707E+13,2.01707E+13,2.01707E+13
400X66,370.3,366.1,366.1,0,0,367.529875,367.2,367.529875,367.2
400X67,370.2,366.1,366.1,0,0,367.435125,367.1,367.435125,367.1
400X68,370.4,366.2,366.2,0,0,367.5645,367.2,367.5645,367.2
400X69,370.1,366,366,0,0,367.3465,367,367.3465,367
400X70,370.3,366.1,366.1,0,0,367.52925,367.2,367.52925,367.2
400X71,370,366,366,0,0,367.31125,367,367.31125,367
400X72,6.5,1.5,1.5,0,0,3.981625,3.8,3.981625,3.8
400X73,7,2.3,2.3,0,0,5.114375,4.9,5.114375,4.9
400X74,8.7,3.2,3.2,0,0,6.804625,6.7,6.804625,6.7
400X75,6.1,1.5,1.5,0,0,3.833125,3.6,3.833125,3.6
400X76,6.1,1.5,1.5,0,0,3.98325,3.8,3.98325,3.8
400X77,6.6,1.5,1.5,0,0,4.004875,3.8,4.004875,3.8
400X78,7.1,2.3,2.3,0,0,5.13625,4.9,5.13625,4.9
400X79,8.9,3.2,3.2,0,0,6.83,6.7,6.83,6.7
400X80,6.2,1.5,1.5,0,0,3.849,3.6,3.849,3.6
400X81,6.4,1.5,1.5,0,0,4.002875,3.8,4.002875,3.8
400X82,76862,62304,62304,0,4,67442.61307,67160.5,67442.61307,67160.5
400X84,2.01707E+13,2.01706E+13,2.01706E+13,0,4,2.01707E+13,2.01707E+13,2.01707E+13,2.01707E+13
400X85,375.2,371,371,0,0,373.197375,373.1,373.197375,373.1
400X86,375,370.9,370.9,0,0,373.012625,373,373.012625,373
400X87,375.2,371.1,371.1,0,0,373.2075,373.1,373.2075,373.1
400X88,374.9,370.8,370.8,0,0,372.891125,372.9,372.891125,372.9
400X89,375.2,371,371,0,0,373.196125,373.1,373.196125,373.1
400X90,375,371,371,0,0,373.04875,373,373.04875,373
400X91,9.8,3.6,3.6,0,0,6.404625,6.6,6.404625,6.6
400X92,10.1,4,4,0,0,7.133125,7.7,7.133125,7.7
400X93,11.1,4.3,4.3,0,0,7.922625,8.7,7.922625,8.7
400X94,9.6,3.5,3.5,0,0,6.232125,6.45,6.232125,6.45
400X95,9.8,3.5,3.5,0,0,6.400625,6.6,6.400625,6.6
400X96,8.4,5.2,5.2,0,0,6.906625,7.1,6.906625,7.1
400X97,9,5.7,5.7,0,0,7.682375,8.1,7.682375,8.1
400X98,10.2,6.3,6.3,0,0,8.47,8.9,8.47,8.9
400X99,8,5.1,5.1,0,0,6.720375,7,6.720375,7
400X100,8.4,5.1,5.1,0,0,6.904375,7.1,6.904375,7.1
400X108,0.1,0,0.1,145,0,0.081875,0.1,0.1,0.1
400X109,0.1,0,0.1,142,0,0.08225,0.1,0.1,0.1
400X110,0.2,0,0.1,24,0,0.09725,0.1,0.100257732,0.1
400X111,0.1,0,0.1,302,0,0.06225,0.1,0.1,0.1
400X112,0.1,0,0.1,155,0,0.080625,0.1,0.1,0.1
400X114,5.1,4.8,4.8,0,0,4.931,5,4.931,5
400X115,5,4.8,4.8,0,0,4.86225,4.9,4.86225,4.9
400X116,5.1,4.9,4.9,0,0,4.973625,5,4.973625,5
400X117,4.9,4.7,4.7,0,0,4.825625,4.9,4.825625,4.9
400X118,5.1,4.8,4.8,0,0,4.93125,5,4.93125,5
400X119,5.1,5.1,5.1,0,0,5.1,5.1,5.1,5.1
400X120,20.5,20.3,20.3,0,0,20.37575,20.4,20.37575,20.4
400X121,20.4,20.3,20.3,0,0,20.33075,20.3,20.33075,20.3
400X122,20.5,20.4,20.4,0,0,20.4245,20.4,20.4245,20.4
400X123,20.3,20.2,20.2,0,0,20.27425,20.3,20.27425,20.3
400X124,20.5,20.2,20.2,0,0,20.374875,20.4,20.374875,20.4
400X125,20.4,20.4,20.4,0,0,20.4,20.4,20.4,20.4
400X132,0.1,-0.1,-0.1,281,0,-0.064375,-0.1,-0.099229287,-0.1
400X133,0,-0.1,-0.1,645,0,-0.019375,0,-0.1,-0.1
400X134,0.1,-0.1,-0.1,481,0,0.002875,0,0.007210031,0.1
400X135,0,-0.1,-0.1,7,0,-0.099125,-0.1,-0.1,-0.1
400X136,0.1,-0.1,-0.1,277,0,-0.064125,-0.1,-0.098087954,-0.1
400X138,0.1,-0.1,-0.1,5,0,-0.038125,-0.1,-0.03836478,-0.1
400X139,0.1,-0.1,-0.1,5,0,-0.038125,-0.1,-0.03836478,-0.1
400X140,0.1,-0.1,-0.1,17,0,-0.036375,-0.1,-0.037164751,-0.1
400X141,0.1,-0.1,-0.1,59,0,-0.045875,-0.1,-0.049527665,-0.1
400X142,0.1,-0.1,-0.1,4,0,-0.038,-0.1,-0.038190955,-0.1
400X144,2.11,2.09,2.09,0,0,2.1003875,2.1,2.1003875,2.1
400X145,2.1,2.09,2.09,0,0,2.0964625,2.1,2.0964625,2.1
400X146,2.11,2.1,2.1,0,0,2.104325,2.1,2.104325,2.1
400X147,2.1,2.09,2.09,0,0,2.093225,2.09,2.093225,2.09
400X148,2.11,2.09,2.09,0,0,2.10035,2.1,2.10035,2.1
400X149,2.1,2.1,2.1,0,0,2.1,2.1,2.1,2.1
400X150,0,-0.1,-0.1,3,0,-0.099625,-0.1,-0.1,-0.1
400X151,0,-0.1,-0.1,105,0,-0.086875,-0.1,-0.1,-0.1
400X153,-0.1,-0.2,-0.2,0,0,-0.10075,-0.1,-0.10075,-0.1
400X154,0,-0.1,-0.1,2,0,-0.09975,-0.1,-0.1,-0.1
400X156,0,-0.1,-0.1,471,0,-0.041125,0,-0.1,-0.1
400X157,0,-0.1,-0.1,428,0,-0.0465,0,-0.1,-0.1
400X158,0,-0.1,-0.1,795,0,-0.000625,0,-0.1,-0.1
400X159,0,-0.1,-0.1,178,0,-0.07775,-0.1,-0.1,-0.1
400X160,0,-0.1,-0.1,482,0,-0.03975,0,-0.1,-0.1
400X167,76863,62305,62305,0,15,67438.01401,67170,67438.01401,67170
400X168,2.01707E+13,2.01706E+13,2.01706E+13,0,4,2.01707E+13,2.01707E+13,2.01707E+13,2.01707E+13
400X169,2.01707E+13,2.01706E+13,2.01706E+13,0,5,2.01707E+13,2.01707E+13,2.01707E+13,2.01707E+13
400X170,76850,62292,62292,0,8,67415.92929,67146,67415.92929,67146
400X183,6.3,6.3,6.3,0,8,6.3,6.3,6.3,6.3
400X187,7,1,1,0,0,3.39,3,3.39,3
400X188,65,62.6,62.6,0,0,63.785,64,63.785,64
400X189,65.8,63.4,63.4,0,0,64.585,64.8,64.585,64.8
400X192,42.2,37.8,37.8,0,0,40.46025,40.8,40.46025,40.8
400X193,42.3,38,38,0,0,40.5945,41,40.5945,41
400X194,52.2,45.6,45.6,0,0,48.81675,48.9,48.81675,48.9
400X195,42.1,37.8,37.8,0,0,40.41375,40.7,40.41375,40.7
400X196,42.2,37.8,37.8,0,0,40.460125,40.8,40.460125,40.8
400X197,6.92,6.89,6.89,0,0,6.901175,6.9,6.901175,6.9
400X198,6.91,6.89,6.89,0,0,6.8977625,6.9,6.8977625,6.9
400X199,7.1,6.89,6.89,0,0,6.956475,6.95,6.956475,6.95
400X200,6.91,6.18,6.18,0,0,6.7307375,6.79,6.7307375,6.79
400X201,6.92,6.89,6.89,0,0,6.9011375,6.9,6.9011375,6.9
400X202,6.99,6.93,6.93,0,0,6.9477875,6.94,6.9477875,6.94
400X204,5,0,5,37,0,4.76875,5,5,5
400X205,1221,557,557,0,0,850.64125,821,850.64125,821
400X208,60.6,57.2,57.2,0,0,58.8725,58.4,58.8725,58.4
400X209,60.3,56.8,56.8,0,0,58.52575,58,58.52575,58
400X210,60.6,57.3,57.3,0,0,58.93975,58.4,58.93975,58.4
400X211,42.3,38.9,38.9,0,0,40.077125,39.5,40.077125,39.5
400X212,60.6,57.2,57.2,0,0,58.86925,58.4,58.86925,58.4
400X213,4.37,4.18,4.18,0,0,4.2549375,4.23,4.2549375,4.23
400X214,4.37,4.19,4.19,0,0,4.251275,4.23,4.251275,4.23
400X215,4.37,4.2,4.2,0,0,4.266075,4.25,4.266075,4.25
400X216,4.05,3.69,3.69,0,0,3.8977375,3.9,3.8977375,3.9
400X217,4.37,4.18,4.18,0,0,4.2548625,4.235,4.2548625,4.235
400X218,76863,62305,62305,0,12,67448.34391,67159,67448.34391,67159
400X227,1,0,1,798,0,0.0025,0,1,1
400X228,22,6,6,0,0,14.2,10,14.2,10
420X1,16,2,2,0,4,5.773869347,3,5.773869347,3
420X4,20695,8660,8660,0,4,14923.00377,16745,14923.00377,16745
420X7,2.01707E+13,2.01706E+13,2.01706E+13,0,0,2.01707E+13,2.01707E+13,2.01707E+13,2.01707E+13
420X8,19629,5322,5322,0,0,10581.22,10409.5,10581.22,10409.5
420X12,14.6,13.1,13.1,0,4,14.02085427,14.1,14.02085427,14.1
420X13,14.6,13.2,13.2,0,4,14.03505025,14.1,14.03505025,14.1
420X14,15.5,14,14,0,4,14.80251256,14.8,14.80251256,14.8
420X15,14.4,13,13,0,4,13.80854271,13.9,13.80854271,13.9
420X16,14.6,13.1,13.1,0,4,14.01532663,14.1,14.01532663,14.1
420X19,90.5,89.8,89.8,0,4,90.00942211,90,90.00942211,90
420X20,90.1,89.8,89.8,0,4,89.97361809,90,89.97361809,90
420X21,90.6,90,90,0,4,90.07085427,90.1,90.07085427,90.1
420X22,90.1,89,89,0,4,89.94899497,90,89.94899497,90
420X23,90.5,89.8,89.8,0,4,90.00879397,90,90.00879397,90
420X28,9999,570,570,0,0,1754.7725,1091.5,1754.7725,1091.5
420X30,9577,8,8,0,4,4322.21608,4694.5,4322.21608,4694.5
420X31,18368,25,25,0,4,6827.410804,5753.5,6827.410804,5753.5
420X32,20695,3726,3726,0,4,12396.38317,16205,12396.38317,16205
420X33,20695,25,25,0,4,10797.52638,16205,10797.52638,16205
420X34,227,226,226,0,4,226.1972362,226,226.1972362,226
420X35,227,226,226,0,4,226.1959799,226,226.1959799,226
420X36,227,226,226,0,4,226.3266332,226,226.3266332,226
420X37,227,225,225,0,4,226.1620603,226,226.1620603,226
420X38,227,226,226,0,4,226.1984925,226,226.1984925,226
420X40,24,21,21,0,4,21.23994975,21,21.23994975,21
420X48,19634,5328,5328,0,0,10586.3125,10414.5,10586.3125,10414.5
420X50,19630,5326,5326,0,0,10583.31125,10411.5,10583.31125,10411.5
420X66,369.2,364.1,364.1,0,4,366.3986181,365.2,366.3986181,365.2
420X67,369.1,364.1,364.1,0,4,366.3203518,365.1,366.3203518,365.1
420X68,369.3,364.2,364.2,0,4,366.4615578,365.3,366.4615578,365.3
420X69,369.1,364,364,0,4,366.2415829,365,366.2415829,365
420X70,369.2,364.1,364.1,0,4,366.3991206,365.2,366.3991206,365.2
420X71,369,364,364,0,4,366.2198492,365,366.2198492,365
420X72,4.4,1.2,1.2,0,4,2.373115578,2.4,2.373115578,2.4
420X73,5.2,2.8,2.8,0,4,3.770351759,3.8,3.770351759,3.8
420X74,7.5,4.5,4.5,0,4,5.573115578,5.4,5.573115578,5.4
420X75,3.7,1.1,1.1,0,4,2.220351759,2.2,2.220351759,2.2
420X76,4.2,1.1,1.1,0,4,2.372738693,2.3,2.372738693,2.3
420X77,4.4,1.4,1.4,0,4,2.473869347,2.4,2.473869347,2.4
420X78,5.2,3.2,3.2,0,4,3.865326633,3.8,3.865326633,3.8
420X79,7.6,4.6,4.6,0,4,5.583542714,5.5,5.583542714,5.5
420X80,3.8,1.3,1.3,0,4,2.320728643,2.3,2.320728643,2.3
420X81,4.2,1.4,1.4,0,4,2.470603015,2.4,2.470603015,2.4
420X85,375.3,370.1,370.1,0,4,372.5197236,373.1,372.5197236,373.1
420X86,374.9,369.8,369.8,0,4,372.2866834,372.9,372.2866834,372.9
420X87,375.4,370.2,370.2,0,4,372.5790201,373.1,372.5790201,373.1
420X88,374.5,369.5,369.5,0,4,371.9693467,372.6,371.9693467,372.6
420X89,375.3,370.1,370.1,0,4,372.5219849,373.1,372.5219849,373.1
420X90,375,370,370,0,4,372.388191,373,372.388191,373
420X91,8.8,6.4,6.4,0,4,7.458291457,7.4,7.458291457,7.4
420X92,10,7.6,7.6,0,4,8.612060302,8.5,8.612060302,8.5
420X93,12.3,8.9,8.9,0,4,10.06067839,9.8,10.06067839,9.8
420X94,8,6.1,6.1,0,4,7.125628141,7.1,7.125628141,7.1
420X95,8.9,6.2,6.2,0,4,7.460678392,7.4,7.460678392,7.4
420X96,9,6.8,6.8,0,4,7.668467337,7.6,7.668467337,7.6
420X97,10.3,8.2,8.2,0,4,8.962311558,8.8,8.962311558,8.8
420X98,12.3,9.5,9.5,0,4,10.48077889,10.1,10.48077889,10.1
420X99,8.2,6.4,6.4,0,4,7.325125628,7.3,7.325125628,7.3
420X100,9.2,6.4,6.4,0,4,7.671231156,7.6,7.671231156,7.6
420X103,12000,8000,8000,0,0,11970,12000,11970,12000
420X108,0.1,0,0.1,764,4,0.004020101,0,0.1,0.1
420X110,0.1,0,0.1,618,4,0.022361809,0,0.1,0.1
420X112,0.1,0,0.1,771,4,0.003140704,0,0.1,0.1
420X114,0.2,-0.1,-0.1,367,4,0.013190955,0,0.024475524,0.1
420X115,0.1,-0.1,-0.1,407,4,0.009673367,0,0.019794344,0.1
420X116,0.2,-0.1,-0.1,268,4,0.095351759,0.1,0.14375,0.1
420X117,0.1,-0.1,-0.1,136,4,-0.045477387,-0.1,-0.054848485,-0.1
420X118,0.2,-0.1,-0.1,371,4,0.011683417,0,0.021882353,0.1
420X120,0.1,-0.1,-0.1,362,4,0.031155779,0,0.057142857,0.1
420X121,0.1,0,0.1,546,4,0.031407035,0,0.1,0.1
420X122,0.1,0,0.1,33,4,0.095854271,0.1,0.1,0.1
420X123,0.1,-0.1,-0.1,385,4,-0.04258794,0,-0.082481752,-0.1
420X124,0.1,-0.1,-0.1,358,4,0.031407035,0,0.057077626,0.1
420X132,0.1,-0.1,-0.1,646,4,-0.003517588,0,-0.018666667,-0.1
420X133,0.1,0,0.1,773,4,0.002889447,0,0.1,0.1
420X134,0.1,0,0.1,195,4,0.075502513,0.1,0.1,0.1
420X135,0.1,-0.1,-0.1,310,4,-0.055276382,-0.1,-0.090534979,-0.1
420X136,0.1,-0.1,-0.1,651,4,-0.004396985,0,-0.024137931,-0.1
420X138,16.1,15.9,15.9,0,4,15.97198492,16,15.97198492,16
420X139,16.1,15.9,15.9,0,4,15.96369347,16,15.96369347,16
420X140,16.1,15.9,15.9,0,4,16.01143216,16,16.01143216,16
420X141,16,15.9,15.9,0,4,15.93781407,15.9,15.93781407,15.9
420X142,16.1,15.9,15.9,0,4,15.97286432,16,15.97286432,16
420X144,1.61,1.59,1.59,0,4,1.600201005,1.6,1.600201005,1.6
420X145,1.6,1.59,1.59,0,4,1.599924623,1.6,1.599924623,1.6
420X146,1.61,1.6,1.6,0,4,1.600288945,1.6,1.600288945,1.6
420X147,1.6,1.59,1.59,0,4,1.59678392,1.6,1.59678392,1.6
420X148,1.61,1.59,1.59,0,4,1.600213568,1.6,1.600213568,1.6
420X149,1.6,1.6,1.6,0,4,1.6,1.6,1.6,1.6
420X150,0.1,-0.1,-0.1,128,4,-0.027889447,-0.1,-0.033233533,-0.1
420X151,0.1,-0.1,-0.1,350,4,-0.046231156,-0.1,-0.082511211,-0.1
420X152,0.1,-0.1,-0.1,156,4,-0.021859296,-0.1,-0.0271875,-0.1
420X153,0.1,-0.1,-0.1,213,4,-0.06821608,-0.1,-0.093138937,-0.1
420X154,0.1,-0.1,-0.1,129,4,-0.028517588,-0.1,-0.034032984,-0.1
420X156,0,-0.1,-0.1,540,4,-0.032160804,0,-0.1,-0.1
420X157,0,-0.1,-0.1,529,4,-0.033542714,0,-0.1,-0.1
420X158,0,-0.1,-0.1,794,4,-0.000251256,0,-0.1,-0.1
420X159,0,-0.1,-0.1,324,4,-0.059296482,-0.1,-0.1,-0.1
420X160,0,-0.1,-0.1,546,4,-0.031407035,0,-0.1,-0.1
420X164,44260,29954,29954,0,0,35212.3125,35040.5,35212.3125,35040.5
420X187,7,1,1,0,4,3.685929648,4,3.685929648,4
420X188,117.8,105.9,105.9,0,4,110.7134422,110.6,110.7134422,110.6
420X189,118.6,106.7,106.7,0,4,111.5134422,111.4,111.5134422,111.4
420X192,41.3,37.3,37.3,0,4,39.12349246,39.5,39.12349246,39.5
420X193,41.4,37.4,37.4,0,4,39.2120603,39.6,39.2120603,39.6
420X194,51.6,42.7,42.7,0,4,46.88454774,47.5,46.88454774,47.5
420X195,41.3,37.3,37.3,0,4,39.10025126,39.5,39.10025126,39.5
420X196,41.3,37.3,37.3,0,4,39.125,39.5,39.125,39.5
420X197,14.79,14.46,14.46,0,4,14.68062814,14.74,14.68062814,14.74
420X198,14.77,14.46,14.46,0,4,14.67668342,14.73,14.67668342,14.73
420X199,14.84,14.47,14.47,0,4,14.70398241,14.76,14.70398241,14.76
420X200,14.58,13.02,13.02,0,4,13.78787688,13.775,13.78787688,13.775
420X201,14.78,14.46,14.46,0,4,14.6791206,14.74,14.6791206,14.74
420X202,14.79,14.58,14.58,0,4,14.70853015,14.74,14.70853015,14.74
420X205,1851,874,874,0,4,1451.048995,1470,1451.048995,1470
420X208,52.7,49.1,49.1,0,4,51.04899497,50.9,51.04899497,50.9
420X209,52.6,49.1,49.1,0,4,50.9861809,50.85,50.9861809,50.85
420X210,52.7,49.3,49.3,0,4,51.12424623,51,51.12424623,51
420X211,40.2,31.7,31.7,0,4,36.56042714,36.7,36.56042714,36.7
420X212,52.7,49.1,49.1,0,4,51.04949749,50.9,51.04949749,50.9
420X213,5.79,5.55,5.55,0,4,5.715201005,5.73,5.715201005,5.73
420X214,5.79,5.55,5.55,0,4,5.714560302,5.73,5.714560302,5.73
420X215,5.81,5.56,5.56,0,4,5.724334171,5.73,5.724334171,5.73
420X216,5.55,4.78,4.78,0,4,5.31951005,5.34,5.31951005,5.34
420X217,5.79,5.55,5.55,0,4,5.715163317,5.73,5.715163317,5.73
420X228,114,29,29,0,4,57.86055276,50,57.86055276,50
440AX2,11206,790,790,0,0,984.40125,952,984.40125,952
440AX4,501.7,325.3,325.3,0,0,350.71875,329.7,350.71875,329.7
440AX5,510.1,332.3,332.3,0,0,358.283875,337.3,358.283875,337.3
440AX6,497.9,320.6,320.6,0,0,345.1305,323.8,345.1305,323.8
440AX7,463.6,299.5,299.5,0,0,320.995125,304.3,320.995125,304.3
440AX8,483.8,310.3,310.3,0,0,333.04575,315.8,333.04575,315.8
440AX9,455.7,290.3,290.3,0,0,312.494125,295.4,312.494125,295.4
440AX10,473.2,308.2,308.2,0,0,329.49725,312.6,329.49725,312.6
440AX11,492.7,321.9,321.9,0,0,343.444875,326.5,343.444875,326.5
440AX12,465.4,296.2,296.2,0,0,318.7595,301.1,318.7595,301.1
440AX13,489.1,335.7,335.7,0,0,357.902625,339.75,357.902625,339.75
440AX14,495.3,338.8,338.8,0,0,361.464625,343.1,361.464625,343.1
440AX15,485.6,331.3,331.3,0,0,353.438125,335,353.438125,335
440AX16,462.3,346.5,346.5,0,0,361.650125,349.7,361.650125,349.7
440AX17,477.2,348.7,348.7,0,0,365.588875,352.3,365.588875,352.3
440AX18,455.6,343.8,343.8,0,0,358.144,346.45,358.144,346.45
440AX19,498.4,306.2,306.2,0,0,334.622375,311.5,334.622375,311.5
440AX20,502.5,316.1,316.1,0,0,344.1475,321.9,344.1475,321.9
440AX21,496.3,298.2,298.2,0,0,326.86475,302.95,326.86475,302.95
440AX22,461.7,308.1,308.1,0,0,329.71575,313.5,329.71575,313.5
440AX23,475.7,316.4,316.4,0,0,339.497625,322.9,339.497625,322.9
440AX24,455.5,300.1,300.1,0,0,321.70725,305.1,321.70725,305.1
440AX25,501,340.6,340.6,0,0,363.00525,343.8,363.00525,343.8
440AX26,505.9,343,343,0,0,365.77925,346.3,365.77925,346.3
440AX27,498.2,337.4,337.4,0,0,359.735875,340.3,359.735875,340.3
440AX28,474.5,300.1,300.1,0,0,325.739375,305.8,325.739375,305.8
440AX29,496.2,318.2,318.2,0,0,345.045625,325.3,345.045625,325.3
440AX30,466.3,293.1,293.1,0,0,318.03125,298.1,318.03125,298.1
440AX31,462,300.2,300.2,0,0,323.26325,304.9,323.26325,304.9
440AX32,480.4,316,316,0,0,339.606375,321.3,339.606375,321.3
440AX33,454.5,294.8,294.8,0,0,317.358625,299.2,317.358625,299.2
440AX34,510.3,329.5,329.5,0,0,355.66175,333.9,355.66175,333.9
440AX35,517.5,335.2,335.2,0,0,361.85325,340,361.85325,340
440AX36,507.5,325.2,325.2,0,0,351.30275,329.3,351.30275,329.3
440AX37,495.2,333,333,0,0,356.355,337.2,356.355,337.2
440AX38,502.3,337.5,337.5,0,0,361.266375,342,361.266375,342
440AX39,491.6,328.9,328.9,0,0,351.41675,332,351.41675,332
440AX40,457.4,299.7,299.7,0,0,321.715,305.6,321.715,305.6
440AX41,477.7,315.1,315.1,0,0,337.837625,321.8,337.837625,321.8
440AX42,450.3,288,288,0,0,310.7195,293.7,310.7195,293.7
440AX43,474.2,288.1,288.1,0,0,313.147875,293.2,313.147875,293.2
440AX44,493.1,300.2,300.2,0,0,326.40725,306.2,326.40725,306.2
440AX45,467.6,278.3,278.3,0,0,303.549875,282.9,303.549875,282.9
440AX46,479.6,317.5,317.5,0,0,340.46225,321.7,340.46225,321.7
440AX47,487,321,321,0,0,344.621375,325.5,344.621375,325.5
440AX48,475.8,313.6,313.6,0,0,336.03325,317.1,336.03325,317.1
440AX49,490,334.1,334.1,0,0,357.435625,339.3,357.435625,339.3
440AX50,494.5,338.2,338.2,0,0,361.897125,343.85,361.897125,343.85
440AX51,487.1,329.3,329.3,0,0,352.37625,333.9,352.37625,333.9
440AX55,628.1,517.3,517.3,0,0,533.540375,520.9,533.540375,520.9
440AX56,634.2,527,527,0,0,542.879125,530.9,542.879125,530.9
440AX57,624.9,508.5,508.5,0,0,524.714375,511.2,524.714375,511.2
440AX58,617.7,492.3,492.3,0,0,507.99225,496.6,507.99225,496.6
440AX59,634.5,517.9,517.9,0,0,532.98775,523.4,532.98775,523.4
440AX60,611.7,477.1,477.1,0,0,494.887125,482.4,494.887125,482.4
440AX61,610.8,482.5,482.5,0,0,499.0295,487.7,499.0295,487.7
440AX62,629.5,505.3,505.3,0,0,521.31175,511.2,521.31175,511.2
440AX63,603,469.1,469.1,0,0,486.616625,474.5,486.616625,474.5
440AX64,616.6,513.3,513.3,0,0,527.47875,515.9,527.47875,515.9
440AX65,623,521.1,521.1,0,0,535.443875,524.4,535.443875,524.4
440AX66,613,506.3,506.3,0,0,520.744625,508.7,520.744625,508.7
440AX67,624.7,514.8,514.8,0,0,530.3925,517.6,530.3925,517.6
440AX68,630.8,523.6,523.6,0,0,539.4175,527.2,539.4175,527.2
440AX69,621.8,505.3,505.3,0,0,521.63025,507.8,521.63025,507.8
440AX70,610.7,484,484,0,0,501.662,488.2,501.662,488.2
440AX71,627.8,502.7,502.7,0,0,520.32025,508.05,520.32025,508.05
440AX72,602.4,469.4,469.4,0,0,489.017875,474.6,489.017875,474.6
440AX73,609,483.8,483.8,0,0,500.886125,488.3,500.886125,488.3
440AX74,622,502.3,502.3,0,0,518.604875,507.1,518.604875,507.1
440AX75,602.8,471.4,471.4,0,0,489.41025,475.9,489.41025,475.9
440AX76,612.2,518.1,518.1,0,0,531.295375,520.7,531.295375,520.7
440AX77,618.1,523.8,523.8,0,0,537.0785,526.7,537.0785,526.7
440AX78,607.8,511.2,511.2,0,0,524.32975,513.1,524.32975,513.1
440AX79,612.1,478.1,478.1,0,0,496.556125,482.4,496.556125,482.4
440AX80,634.5,505.6,505.6,0,0,523.28825,510.8,523.28825,510.8
440AX81,604.5,465.7,465.7,0,0,484.073375,469.1,484.073375,469.1
440AX82,611.8,479.5,479.5,0,0,497.97975,484,497.97975,484
440AX83,634.6,510.7,510.7,0,0,527.826,515.9,527.826,515.9
440AX84,603.8,464.2,464.2,0,0,483.757625,468.9,483.757625,468.9
440AX85,618.9,504.7,504.7,0,0,520.979625,507.9,520.979625,507.9
440AX86,625.2,513.6,513.6,0,0,530.212625,517.9,530.212625,517.9
440AX87,615.5,494.3,494.3,0,0,511.064875,496.9,511.064875,496.9
440AX88,621.2,510.4,510.4,0,0,525.4585,512.9,525.4585,512.9
440AX89,627.7,517.1,517.1,0,0,532.749375,520.5,532.749375,520.5
440AX90,617.9,503.6,503.6,0,0,518.937625,505.8,518.937625,505.8
440AX91,604.1,482.2,482.2,0,0,499.02225,488.1,499.02225,488.1
