210X1,210X11,210X16,210X36,210X104,210X106,210X118,210X156,210X167,210X190,210X193,220X33,220X163,220X166,311X25,311X26,311X74,311X86,311X87,311X88,311X90,311X182,311X183,311X184,311X189,311X211,312X51,312X129,340X109,360X896,360X1245,420X31,420X97,420X205,520X144,520X246,520X345,520X351,520X353,750X368,750X582,Value
0,0,0.066,425,5747.6,5736.2,185.21,195.59,189.76,54.5,0.03,641,0.384829,-0.526413,3356,3356,6.4,9.1,8.4,9.1,8.9,9,37.1,37.9,52.1,4.97,341,34.1,46426,3.99,81.66,385,8.7,1358,22499,22500,22500,22476,22500,78.16,0.373,2.749089492
89.19,20.62,0.077,440,5731.5,5737.4,111.715,117.645,135.61,72.9,0.01,743,0.459193,0.492356,7909,7909,6.6,7.6,7.3,7.6,7.5,1,37.1,37.9,51.3,4.92,341,35.1,48380,3.32,86.89,1355,8.7,1358,23091,23092,23092,23068,23092,77.77,0.364,2.648791057
0,0,0.066,430,5748.2,5735.7,187.22,197.35,191.475,52.7,0.04,743,0.450768,0.492356,3923,3950,7.1,8.2,7.8,8.2,8.1,5,38.7,39.5,52.7,4.85,326,31.7,48384,3.33,86.93,1360,8.9,1651,23102,23103,23103,23079,23103,77.77,0.374,2.472396917
100.65,25.42,0.071,425,5727.8,5735.6,127.765,135.195,125.195,49.1,0.03,756,0.391789,0.454482,3492,3492,6.8,8.5,8.5,8.7,8.7,6,37.1,37.9,53,4.77,331,33.5,46954,3.89,80.73,5362,8.5,1275,23250,23251,23251,23227,23251,77.26,0.373,2.816536303
100.65,25.42,0.071,425,5727.8,5735.6,127.765,135.195,125.195,49.1,0.03,756,0.391789,0.454482,3492,3492,6.8,8.5,8.5,8.7,8.7,6,37.1,37.9,53,4.77,331,33.5,46954,3.89,80.73,5362,8.5,1275,23250,23251,23251,23227,23251,77.26,0.373,2.816536303
88.81,20.52,0.077,440,5733.3,5740.7,110.73,117.12,134.78,72.8,0.02,756,0.391789,0.45869,3948,3975,7.1,8.5,8.1,8.5,8.7,2,38.7,39.5,52.4,4.79,347,30,46954,3.89,80.74,644,8.7,1602,23251,23252,23252,23228,23252,76.97,0.372,2.526609985
88.81,20.52,0.077,440,5733.3,5740.7,110.73,117.12,134.78,72.8,0.02,756,0.391789,0.45869,3948,3975,7.1,8.5,8.1,8.5,8.7,2,38.7,39.5,52.4,4.79,347,30,46954,3.89,80.74,644,8.7,1602,23251,23252,23252,23228,23252,76.97,0.372,2.526609985
0,0,0.066,430,5752.1,5738.5,185.845,196.95,190.57,53.6,0.03,756,0.391789,0.45869,12678,12678,5.9,9.5,9.5,10,9.9,11,37,37.8,55.4,4.81,330,31.7,46955,3.89,80.73,17129,9.4,1690,23252,23253,23253,23229,23253,76.99,0.372,2.933877606
0,0,0.066,430,5752.1,5738.5,185.845,196.95,190.57,53.6,0.03,756,0.391789,0.45869,12678,12678,5.9,9.5,9.5,10,9.9,11,37,37.8,55.4,4.81,330,31.7,46955,3.89,80.73,17129,9.4,1690,23252,23253,23253,23229,23253,76.99,0.372,2.933877606
101.15,25.87,0.071,420,5721.9,5729.7,127.935,134.89,125.415,43,0.02,702,0.429704,0.483939,3633,3660,6.9,8,7.6,8,8.1,1,38.7,39.5,52.3,4.88,347,32.5,46415,3.98,81.51,421,8.6,1499,22533,22534,22534,22510,22534,51,0.555,2.681711898
0,0,0.066,430,5742.2,5729.7,186.295,197.185,191.475,52.5,0.02,702,0.433917,0.488147,7624,7624,6.6,7.7,7.4,7.8,7.6,1,37.1,37.9,49.4,5.05,329,33.6,46415,3.98,81.51,9351,9.7,1612,22534,22535,22535,22511,22535,50.99,0.556,2.576779152
101.2,25.84,0.072,420,5722,5730.3,127.745,135.355,125.77,43.7,0.03,702,0.433917,0.492356,3637,3664,7.1,8,7.8,8,8.1,5,38.7,39.5,52.8,4.74,348,33.3,46415,3.93,81.64,425,8.8,1402,22545,22546,22546,22522,22546,51,0.557,2.47738628
0,0,0.065,430,5742.6,5730.1,186.46,197.145,191.805,52.5,0.03,702,0.429704,0.483939,7628,7628,6.9,8,7.6,8,7.8,5,37.1,37.9,52.4,4.74,328,33.8,46415,3.92,81.64,16900,9.5,1641,22546,22547,22547,22523,22547,51,0.556,2.419965015
100.85,25.55,0.071,425,5725.3,5733.8,128.515,136.02,125.73,47.2,0.03,757,0.396002,0.45869,3955,3982,6.9,7.9,7.6,7.9,8.2,1,38.7,39.5,52.1,4.89,354,34.4,46558,3.97,81.51,9357,9.6,1553,23142,23143,23143,23119,23143,76.99,0.374,2.662665682
89.17,20.76,0.076,440,5733.5,5738.6,110.903,117.337,135.287,73.3,0.01,757,0.396002,0.462898,7956,7956,6.7,7.5,7.4,7.9,7.6,4,37.1,37.9,51.5,4.9,352,31.3,46562,3.91,81.58,5139,8.7,1231,23152,23153,23153,23129,23153,77.05,0.375,2.744171212
88.9,20.53,0.077,440,5733.2,5738.4,110.72,116.905,134.955,72.5,0.02,754,0.391789,0.45869,3960,3987,6.8,8.1,7.9,8.1,8.3,1,38.7,39.5,51.5,4.97,332,32.6,46453,3.94,81.04,5244,8.5,1338,23170,23171,23171,23147,23171,76.46,0.378,2.491312761
88.95,20.52,0.077,440,5734.4,5738.9,110.65,117.135,134.975,72.5,0.02,754,0.396002,0.454482,3961,3988,7.1,8.3,7.9,8.3,8.1,2,38.7,39.5,52.3,4.82,340,34.6,46453,3.93,81.09,5245,8.5,1289,23173,23174,23174,23150,23174,76.46,0.377,2.576756742
89.34,20.52,0.076,445,5732,5736.8,110.975,117.045,135.23,71.6,0,765,-0.324967,-0.449377,3598,3598,9.8,7.7,7.2,7.7,7.7,9,36.2,37,54.2,4.41,329,34.2,30926,3.93,81.25,17185,9.4,1446,23194,23195,23195,23171,23195,73.94,0.698,3.07970701
0,0,0.066,425,5751.7,5740.1,182.79,193.585,187.56,54.9,0.03,765,-0.329243,-0.453657,4132,4159,7,8.5,8.2,8.5,8.3,5,38.7,39.5,51.6,4.95,341,34.9,30926,3.92,81.26,5419,9,1387,23195,23196,23196,23172,23196,73.44,0.698,2.687174487
101.05,25.52,0.071,420,5723.8,5732,127.685,134.69,125.62,49.1,0.02,765,-0.333519,-0.453657,12866,12866,6,9.4,9.3,9.7,9.8,1,37,37.8,55.3,5.01,346,32.8,30927,3.91,81.19,698,9.2,1328,23196,23197,23197,23173,23197,73.77,0.698,2.922610106
0,0,0.066,425,5751.9,5739.9,183.525,194.07,187.98,55,0.03,765,-0.324967,-0.453657,3602,3602,9.7,7.1,7.1,7.4,7.6,13,36.2,37,54.4,4.38,329,32.5,30932,3.89,80.89,6827.410804,8.962311558,1451.048995,23206,23207,23207,23183,23207,73.77,0.698,2.922131443
88.77,20.5,0.077,440,5735.4,5740.2,110.4,117.025,134.445,72.7,0.01,757,0.387576,0.45869,3968,3995,6.9,8.5,8.3,8.5,8.8,9,38.7,39.5,51.3,4.83,348,33.2,46228,3.91,83.2,4976,8.7,1299,23272,23273,23273,23249,23273,76.47,0.377,2.639938268
0,0,0.066,430,5751.9,5737.9,185.31,196.625,190.775,53.6,0.03,757,0.387576,0.467107,7966,7966,6.6,8,7.7,8,7.8,5,37.1,37.9,52.1,4.76,328,33.7,46228,3.91,83.18,270,8.9,1402,23273,23274,23274,23250,23274,76.46,0.377,2.718709702
100.55,25.4,0.071,425,5727.6,5735.9,128.01,135.16,125.21,49.4,0.03,757,0.387576,0.462898,12694,12694,6.1,9.5,9.2,9.6,9.4,1,37,37.8,55.9,4.92,341,34.1,46228,3.9,83.27,16734,9.3,1592,23274,23275,23275,23251,23275,76.47,0.377,2.854697725
89.45,20.92,0.077,445,5731.3,5737.5,112.255,118.39,136.435,67.9,0.02,701,0.433917,0.483939,3409,3409,6.3,8.9,8.4,8.9,8.7,4,37.1,37.9,51.9,4.96,350,31.3,46453,3.94,81.13,5154,8.5,1328,22739,22740,22740,22716,22740,51,0.552,2.991576205
0,0,0.066,430,5739.6,5727.6,186.62,197.825,192,52.1,0.02,700,0.433917,0.492356,7641,7641,6.5,7.6,7.8,8,7.9,9,37.1,37.9,51.5,4.92,352,33.7,46453,3.94,81.14,16923,9.6,1602,22740,22741,22741,22717,22741,50.99,0.553,2.693697265
89.69,21.19,0.077,445,5730.1,5737.4,112.3,118.645,136.59,67.1,0.01,701,0.433917,0.475523,3638,3665,6.9,8,7.6,8,8.1,1,38.7,39.5,51.6,5,351,31.6,46445,3.99,81.01,16917,9.6,1748,22715,22716,22716,22692,22716,51,0.553,2.668269962
0,0,0.067,430,5737.9,5727.6,186.78,197.875,191.795,52.2,0.01,701,0.433917,0.483939,7633,7633,6.6,7.6,7.3,7.6,8,1,37.1,37.9,51.3,4.91,351,34.4,46446,3.99,81.01,9370,9.6,1480,22716,22717,22717,22693,22717,51,0.554,2.617128163
0,0,0.066,430,5739.2,5728,186.74,198.06,191.83,52,0.02,701,0.433917,0.483939,3642,3669,7.2,8.1,8,8.2,8.2,5,38.7,39.5,50.3,5.02,352,34.4,46449,3.94,81.13,444,8.7,1651,22727,22728,22728,22704,22728,50.99,0.554,2.84725914
89.52,20.98,0.077,445,5730.6,5737,112.16,118.535,136.195,67.2,0.02,701,0.433917,0.488147,7637,7637,6.8,7.5,7.5,7.9,7.5,5,37.1,37.9,50.9,4.96,350,31.3,46450,3.94,81.12,16919,9.5,1602,22728,22729,22729,22705,22729,51,0.555,2.791144424
88.69,20.48,0.077,440,5735,5740.3,110.405,117.165,134.87,72.8,0.02,758,0.387576,0.462898,3981,4008,7.1,8.4,8.3,8.6,8.4,9,38.7,39.5,52.6,4.81,328,34.7,46237,3.9,83.13,5002,8.5,1187,23298,23299,23299,23275,23299,76.47,0.377,2.655960318
0,0,0.066,430,5751.8,5738.2,185.915,196.54,190.71,53.8,0.04,758,0.387576,0.471315,7979,7979,6.4,8.1,7.6,8.1,8.1,5,37.1,37.9,51.8,4.82,340,35.8,46237,3.89,83.13,296,8.7,1651,23299,23300,23300,23276,23300,76.49,0.377,2.799081699
100.6,25.37,0.071,425,5728.1,5736.9,127.865,135.22,125.21,49.6,0.02,758,0.383363,0.462898,12707,12707,5.8,9.6,9.1,9.7,9.6,1,37,37.8,55.7,4.87,347,31.6,46238,3.85,83.23,16760,9.6,1641,23300,23301,23301,23277,23301,76.47,0.377,2.798481109
88.72,20.66,0.076,440,5735.7,5742.4,110.755,116.605,134.33,73.2,0.02,760,0.40864,0.496564,12728,12728,6.2,9.9,9.6,10.1,9.9,9,37,37.8,54.6,4.86,325,32.8,47638,4.67,83.79,152,8.5,1455,23402,23403,23403,23379,23403,76.69,0.375,2.790042098
100.4,25.31,0.071,425,5729.7,5738.3,127.3,134.27,124.9,49.4,0.05,760,0.40864,0.492356,3543,3543,6.5,8.3,8.4,8.5,8.3,5,37.1,37.9,52.1,4.97,337,28.7,47638,4.67,83.79,953,8.7,1602,23403,23404,23404,23380,23404,76.69,0.375,2.650770705
88.73,20.61,0.076,440,5736.1,5740.7,110.395,116.62,134.6,73.2,0,760,0.40864,0.492356,3999,4026,6.8,8.4,7.9,8.4,8.7,1,38.7,39.5,51.8,4.95,330,35.1,47638,4.66,83.87,17464,9.5,1651,23404,23405,23405,23381,23405,76.68,0.374,2.514556255
88.58,20.45,0.077,440,5736.1,5741.8,110.235,116.38,134.07,73.2,0.02,768,0.417066,0.446066,3555,3555,6.6,8.5,8.3,8.5,9,4,37.1,37.9,52,4.99,353,34.4,46589,3.95,80.96,9388,9.5,1631,23452,23453,23453,23429,23453,77.17,0.375,2.651692409
100.35,25.3,0.071,425,5731.1,5739.6,127.545,134.65,125.15,49.7,0.03,768,0.425491,0.450274,8013,8013,7.2,8.3,8,8.5,8.1,13,37.1,37.9,50.1,4.86,352,31.2,46589,3.95,80.96,461,8.9,1553,23453,23454,23454,23430,23454,77.17,0.375,2.849412655
88.66,20.5,0.077,440,5736.8,5741.3,110.415,116.52,134.27,73.2,0.02,769,0.417066,0.441858,4007,4034,7.1,8.4,8,8.4,8.2,9,38.7,39.5,52.9,4.76,352,32.9,46582,4.03,80.88,5161,8.6,1231,23428,23429,23429,23405,23429,77.17,0.375,2.738566557
100.4,25.32,0.072,425,5730.5,5739.2,127.505,134.96,124.975,49.3,0.04,769,0.417066,0.441858,8005,8005,6.5,7.8,7.7,8.1,7.8,5,37.1,37.9,51.9,4.82,353,32.7,46582,4.03,80.87,16930,9.6,1641,23429,23430,23430,23406,23430,77.17,0.376,2.705621943
100.3,25.29,0.072,425,5731.9,5740,127.265,134.68,124.975,49.8,0.05,767,0.417066,0.462898,12742,12742,6.4,9.9,9.5,9.9,9.8,10,37,37.8,55.1,4.78,329,32.1,46642,3.91,81.01,16969,9.5,1802,23457,23458,23458,23434,23458,77.17,0.375,2.920682947
88.59,20.47,0.077,440,5736.8,5742.3,110.16,116.59,133.85,73.7,0.01,767,0.421278,0.462898,4015,4042,7,8.2,8,8.2,8.5,4,38.7,39.5,51.6,4.99,334,35.1,46646,3.9,81.05,5204,8.7,1280,23465,23466,23466,23442,23466,77.17,0.375,2.670264652
0,0,0.066,425,5742.6,5731.3,185.16,195.61,189.665,51.5,0.01,767,0.421278,0.462898,3560,3560,6.7,9.3,8.6,9.3,9.4,9,37.1,37.9,53.1,4.82,333,33.1,46647,3.89,81.05,9426,9.6,1578,23467,23468,23468,23444,23468,77.17,0.375,2.520464193
100.55,25.22,0.072,420,5729.5,5737.9,127.315,134.015,124.775,48.9,0.02,779,-0.350622,-0.457937,3722,3722,6.6,8.7,8.5,8.9,8.5,4,37.1,37.9,52.1,4.96,334,35.4,47337,4.65,84.44,7051,8.4,1431,23504,23505,23505,23481,23505,74.22,0.699,2.811171614
88.69,19.99,0.077,435,5735.9,5740.4,109.38,115.655,132.68,72.4,0.02,778,-0.350622,-0.449377,4190,4217,7,8.7,8.5,8.7,8.9,13,38.7,39.5,53,4.78,349,30.3,47337,4.65,84.43,2455,8.7,1700,23505,23506,23506,23482,23506,74.21,0.699,2.732489326
88.79,20.04,0.077,435,5736,5739.4,109.27,115.41,133.09,72.2,0.01,779,-0.350622,-0.552092,4183,4210,6.9,8.4,8.1,8.5,8.6,6,38.7,39.5,51.5,4.99,331,30.9,47330,4.65,84.52,2445,8.8,1748,23484,23485,23485,23461,23485,74.21,0.697,2.413039909
100.6,25.23,0.071,420,5729.2,5738,126.795,133.985,124.485,48.6,0.02,779,-0.346347,-0.556372,12916,12916,5.8,9.3,9.4,9.8,9.5,2,37,37.8,56.4,4.85,319,32.6,47330,4.65,84.51,7042,8.6,1377,23485,23486,23486,23462,23486,74.21,0.698,2.811028568
100.6,25.23,0.072,420,5729,5737.6,127.105,133.93,124.355,48.6,0.03,779,-0.346347,-0.552092,4184,4211,7.2,8.6,8.1,8.6,8.2,7,38.7,39.5,51.8,4.96,339,31.1,47331,4.65,84.51,2446,8.8,1665,23487,23488,23488,23464,23488,74.22,0.697,2.528241723
88.73,20,0.077,435,5735.4,5740,109.42,115.53,132.775,72.3,0.03,779,-0.346347,-0.483615,12922,12922,6.1,9.5,9.4,10,9.9,8,37,37.8,55,4.68,348,33.1,47336,4.65,84.43,2454,8.5,1612,23503,23504,23504,23480,23504,74.21,0.698,2.921766
88.58,20.51,0.077,440,5738.7,5743.1,110.465,116.41,134.235,73.9,0.02,768,0.421278,0.441858,4020,4047,7.1,8.7,8.5,8.7,8.6,9,38.7,39.5,52.6,4.82,327,35.6,46736,3.95,81.66,514,8.7,1309,23506,23507,23507,23483,23507,77.17,0.374,2.656007161
88.59,20.46,0.077,440,5738.7,5743.2,110.41,116.295,134.43,73.9,0.02,768,0.421278,0.441858,12750,12750,6,9.5,9.3,9.8,10,5,37,37.8,55.4,4.74,347,32.6,46743,3.92,81.31,9448,9.6,1431,23520,23521,23521,23497,23521,77.17,0.375,2.950233746
88.57,20.44,0.077,440,5738.8,5742.9,110.11,116.04,133.915,73.9,0.01,768,0.412853,0.437649,12753,12753,6.2,10.2,9.6,10.2,10.4,8,37,37.8,57.3,4.75,348,33.3,46748,3.92,81.3,9451,9.5,1426,23529,23530,23530,23506,23530,77.17,0.375,3.017102
88.59,20.01,0.077,435,5736.5,5742.3,109.785,115.51,133.08,72.8,0.01,779,-0.376278,-0.513574,3836,3836,6.6,8.5,8.5,8.6,8.7,3,37.1,37.9,52.2,4.96,349,31.8,47990,3.6,87.25,5926,8.5,1289,23556,23557,23557,23533,23557,70.64,0.72,2.639642314
100.55,25.22,0.072,420,5729.9,5738.8,127.105,134.245,124.56,48.9,0.02,780,-0.359174,-0.560651,3745,3745,9.5,6,5.9,6.2,6.8,1,37.2,38,53.2,4.55,335,31.1,47982,3.5,86.97,5914,8.7,1280,23532,23533,23533,23509,23533,70.64,0.704,2.427929627
88.67,19.98,0.077,435,5737.2,5739.9,109.425,115.755,133.045,72.4,0.02,780,-0.36345,-0.556372,4327,4354,7.1,7.7,7.5,7.9,7.8,1,38.7,39.5,51.4,5.04,338,30.7,47983,3.5,86.97,1258,9,1651,23533,23534,23534,23510,23534,70.64,0.706,2.510633208
100.55,25.22,0.071,420,5730.1,5739.1,126.99,134.55,124.55,49,0.02,780,-0.367726,-0.560651,8155,8155,6.7,7.3,6.9,7.3,7.1,1,37.1,37.9,51.6,4.88,341,31.7,47983,3.56,87.26,5915,8.3,1280,23534,23535,23535,23511,23535,70.63,0.709,2.791738485
100.5,25.22,0.072,420,5729.7,5737.8,126.88,134.425,124.225,49,0.02,780,-0.36345,-0.547812,3746,3746,9.6,6.6,6.1,6.6,6.5,2,37.2,38,51.3,4.57,344,30.7,47984,3.6,87.26,5916,8.3,1328,23536,23537,23537,23513,23537,70.64,0.711,2.536575189
100.5,25.23,0.072,420,5730.2,5738.3,126.9,134.085,124.53,49.1,0.02,780,-0.376278,-0.543532,8156,8156,6.4,7.7,7.3,7.8,7.4,2,37.1,37.9,51.1,4.93,346,30.6,47984,3.6,87.26,5917,8.5,1280,23538,23539,23539,23515,23539,70.64,0.713,2.715058504
100.55,25.22,0.072,420,5730.4,5739,127.095,134.09,124.25,49.1,0.03,780,-0.372002,-0.526413,3747,3747,9.5,6.8,6.4,6.8,6.8,3,37.2,38,53.9,4.43,347,32.1,47985,3.6,87.26,5918,8.6,1289,23540,23541,23541,23517,23541,70.63,0.715,2.746092731
88.61,19.97,0.077,435,5736,5739.7,109.54,115.82,133.16,72.6,0.02,780,-0.372002,-0.453657,3748,3748,9.6,7.1,6.6,7.1,7,4,37.2,38,53.5,4.59,348,31.2,47986,3.6,87.26,5920,8.6,1231,23544,23545,23545,23521,23545,70.64,0.716,2.677818652
100.45,25.23,0.072,420,5730.7,5739.3,126.985,134.085,124.51,49.4,0.02,779,-0.372002,-0.534973,13059,13059,5.9,10.1,9.7,10.1,9.8,6,37,37.8,54.1,4.9,349,32.5,47990,3.6,87.26,1269,8.8,1602,23555,23556,23556,23532,23556,70.63,0.719,3.037642951
88.64,20.57,0.077,440,5740,5744.7,110.16,116.545,134.64,73.3,0.02,753,-0.316415,-0.479335,4056,4083,7,8.5,8,8.5,8.5,3,38.7,39.5,51.5,4.92,329,31.6,46717,3.91,80.99,9555,9.5,1626,23592,23593,23593,23569,23593,72.79,0.698,2.644677186
0,0,0.066,425,5744.7,5732.7,183.485,195.305,188.97,54,0.04,753,-0.320691,-0.483615,12791,12791,6.2,9.8,9.6,10,10,12,37,37.8,56.3,4.69,345,30.8,46718,3.91,80.97,5334,8.5,1289,23593,23594,23594,23570,23594,72.79,0.698,2.792201269
99.97,25.25,0.072,425,5735,5743.1,127.295,134.31,124.815,49.5,0.06,753,-0.316415,-0.479335,3599,3599,6.6,8.9,8.5,9.2,8.7,8,37.1,37.9,52.2,4.92,331,35.4,46718,3.91,80.96,17102,9.6,1343,23594,23595,23595,23571,23595,72.79,0.698,2.744722598
0,0,0.066,425,5744.8,5733.2,184.09,194.58,188.82,53.9,0.02,753,-0.320691,-0.479335,4057,4084,6.9,8.2,7.8,8.2,8.3,4,38.7,39.5,51.8,4.73,346,31.3,46718,3.91,80.96,9556,9.6,1578,23595,23596,23596,23572,23596,72.79,0.697,2.601928625
99.98,25.27,0.072,425,5735.2,5742.9,127.275,134.46,124.4,49.4,0.02,753,-0.320691,-0.479335,12792,12792,6.2,9.8,9.5,9.8,9.8,13,37,37.8,55.5,4.83,330,33.3,46719,3.92,80.96,5335,8.6,1226,23596,23597,23597,23573,23597,72.79,0.698,3.059603477
0,0,0.066,425,5745.2,5733.3,183.895,194.115,188.76,54,0.02,753,-0.324967,-0.479335,3600,3600,7.1,8.5,8.4,8.9,8.5,9,37.1,37.9,52.9,4.81,347,32.5,46719,3.92,80.96,618,8.8,1304,23597,23598,23598,23574,23598,72.79,0.698,2.657154602
100,25.27,0.071,425,5735.6,5743.7,127.38,134.49,124.805,49.3,0.01,753,-0.329243,-0.483615,4058,4085,7,8.5,8,8.5,8.3,5,38.7,39.5,51.4,4.96,330,31.7,46719,3.92,80.96,9557,9.5,1680,23598,23599,23599,23575,23599,72.79,0.697,2.759472443
0,0,0.066,425,5744.6,5733.1,183.78,194.105,188.775,53.9,0.03,753,-0.324967,-0.483615,8059,8059,6.2,8,7.6,8,8,1,37.1,37.9,51,4.93,346,29.7,46720,3.92,80.96,5336,8.6,1280,23599,23600,23600,23576,23600,72.8,0.698,2.610705189
88.59,20.01,0.077,435,5737.3,5740.2,109.775,115.785,133.24,73.2,0.02,798,-0.342071,-0.483615,3674,3674,9.6,6.3,6,6.3,6.2,1,36.2,37,54.4,4.42,356,34.3,47025,3.94,81.17,17105,9.5,1602,23740,23741,23741,23717,23741,70.59,0.703,2.596387038
100.4,25.21,0.072,420,5731.1,5739.8,126.59,133.795,124.07,49.9,0.02,798,-0.350622,-0.483615,4224,4251,6.9,8.2,7.7,8.2,8.3,1,38.7,39.5,51.2,5.12,354,31.6,47025,3.94,81.17,9559,9.6,1534,23741,23742,23742,23718,23742,69.76,0.703,2.622993157
88.75,20.13,0.077,435,5737.5,5740.6,109.695,115.9,133.135,73.3,0.02,798,-0.350622,-0.487895,12954,12954,5.8,9.6,9.1,9.6,9.5,1,37,37.8,56.4,4.77,355,33.5,47026,3.91,81.02,623,8.9,1602,23742,23743,23743,23719,23743,70.2,0.705,2.82572002
88.6,20.52,0.077,440,5739.4,5743.3,110.115,116.29,134.13,73.4,0.02,744,0.367726,-0.505014,3647,3647,6.7,9.2,8.7,9.2,8.6,4,37.1,37.9,52,4.97,328,33.6,47165,2.85,86.61,756,8.8,1602,23660,23661,23661,23637,23661,73.26,0.716,2.829734193
0,0,0.066,425,5743.9,5733.3,184.245,194.875,189.155,53.5,0.03,744,0.376278,-0.496455,8110,8110,6.4,8.2,8,8.4,8.5,13,37.1,37.9,51.5,4.89,347,31.2,47166,2.85,86.61,17246,9.7,1690,23661,23662,23662,23638,23662,73.25,0.716,2.516674697
88.61,20.52,0.077,440,5738.2,5742.8,110.06,116.3,134.165,73.7,0.02,745,0.376278,-0.522133,4101,4128,7,8.5,8.4,8.7,8.6,9,38.7,39.5,50.9,4.95,333,35.2,47157,2.88,86.86,748,8.7,1651,23636,23637,23637,23613,23637,73.25,0.717,2.796450375
100.15,25.29,0.072,425,5734.4,5741.9,127.165,134.485,124.805,49,0.02,745,0.372002,-0.522133,8102,8102,6.6,8.4,7.7,8.4,7.8,5,37.1,37.9,52.1,4.79,348,30.3,47158,2.88,86.86,17238,9.6,1592,23637,23638,23638,23614,23638,73.25,0.715,2.666811451
88.59,20.53,0.077,440,5739.2,5743.3,109.69,116.2,134.34,73.6,0.02,744,0.36345,-0.522133,4105,4132,7.2,8.6,8.5,8.7,9,13,38.7,39.5,53.8,4.64,334,35.2,47161,2.85,86.63,752,8.5,1304,23648,23649,23649,23625,23649,73.25,0.716,2.769527072
0,0,0.065,425,5743.8,5732.7,183.75,194.72,189.195,53.4,0.03,744,0.372002,-0.526413,8106,8106,6.5,8,7.7,8.1,8.5,9,37.1,37.9,50.7,4.81,349,32.3,47162,2.85,86.63,17242,9.4,1758,23649,23650,23650,23626,23650,73.25,0.716,2.545991439
89.59,20.66,0.076,445,5731.5,5734.6,111.36,117.58,135.445,72.9,0.01,757,-0.342071,-0.496455,4049,4076,6.9,7.4,7.5,7.7,7.7,1,38.7,39.5,51.7,4.97,318,32.7,30939,4.72,83.98,795,8.7,1612,23824,23825,23825,23801,23825,72.79,0.705,2.698577619
0,0,0.067,425,5749.6,5737.4,182.65,193.295,187.535,54.8,0.03,757,-0.333519,-0.496455,8050,8050,6.8,7.8,7.4,7.8,8,1,37.1,37.9,49.6,4.95,326,30.2,30939,4.72,83.98,17289,9.6,1592,23825,23826,23826,23802,23826,72.79,0.705,2.37249598
89.5,20.59,0.076,445,5731.6,5734.9,111.31,117.17,135.61,72.9,0,757,-0.337795,-0.496455,12780,12780,6.1,9.5,9.3,9.6,9.6,1,37,37.8,56,4.9,326,35.1,30940,4.7,84.09,5521,8.6,1241,23826,23827,23827,23803,23827,72.79,0.706,2.940347336
99.92,25.29,0.072,425,5736,5744.3,127.29,134.205,124.76,47.6,0.02,752,-0.316415,-0.487895,8075,8075,6.9,7.8,7.5,8.1,7.7,4,37.1,37.9,51.4,4.92,347,33.2,46873,3.85,80.78,578,8.7,1602,23712,23713,23713,23689,23713,72.79,0.706,2.911923227
0,0,0.066,425,5746.9,5734.8,183.655,193.76,188.26,53.6,0.03,752,-0.324967,-0.466496,3617,3617,6.5,9.5,9,9.5,9.6,13,37.1,37.9,53.3,4.79,328,34,46873,3.85,80.76,17056,9.5,1744,23713,23714,23714,23690,23714,72.79,0.706,2.534138602
0,0,0.067,425,5745.2,5733.1,182.865,194.135,188.285,54,0.01,753,-0.324967,-0.496455,12801,12801,6.1,9.7,9.4,9.8,9.6,9,37,37.8,55.5,4.68,329,31.8,46861,3.82,80.82,17050,9.6,1700,23688,23689,23689,23665,23689,72.79,0.706,2.836565439
99.91,25.31,0.072,425,5736.1,5743.5,127.16,134.385,124.58,48.2,0.02,753,-0.333519,-0.496455,3609,3609,6.5,8.5,8.5,9,8.9,5,37.1,37.9,52,4.97,314,32.7,46861,3.82,80.82,9503,9.7,1563,23689,23690,23690,23666,23690,72.79,0.706,2.766213515
0,0,0.066,425,5745.9,5734.1,183.195,194.68,187.995,53.9,0.01,753,-0.337795,-0.483615,4067,4094,7,8.5,8,8.5,8.4,1,38.7,39.5,51.7,4.94,323,33.1,46862,3.86,80.83,573,8.9,1602,23690,23691,23691,23667,23691,72.79,0.706,2.514119727
0,0,0.065,425,5745.8,5734.8,183.295,194.65,188.35,53.6,0.03,752,-0.329243,-0.483615,3613,3613,6.4,8.7,8.6,8.7,8.4,9,37.1,37.9,52.8,4.81,325,33.7,46867,3.86,80.82,9507,9.6,1529,23701,23702,23702,23678,23702,72.79,0.705,2.58050858
0,0,0.066,425,5745.8,5735.1,183.28,194.225,188.335,53.6,0.03,752,-0.312139,-0.500734,3615,3615,6.8,9,8.5,9.1,8.5,11,37.1,37.9,52.8,4.8,327,35.7,46870,3.85,80.8,9509,9.6,1499,23707,23708,23708,23684,23708,72.79,0.705,2.612053117
0,0,0.066,425,5745.7,5735.1,183.185,194.745,186.88,53.6,0.03,752,-0.312139,-0.492175,4074,4101,7,8.2,8.2,8.6,8.8,8,38.7,39.5,52.6,4.85,339,32.7,46872,3.85,80.75,5290,8.6,1280,23711,23712,23712,23688,23712,72.8,0.705,2.666678178
89.43,20.52,0.076,445,5732.1,5735.4,111.3,117.455,135.29,72.3,0,758,0.444692,-0.449377,8101,8101,7,8.2,7.7,8.2,7.9,4,37.1,37.9,52,4.78,328,35.6,46860,3.81,80.66,603,9,1602,23900,23901,23901,23877,23901,73.25,0.716,2.88418861
